,photo_url,link,name,central_distance,sustainability,rating,comfort_rating,review_count,room_description,room_specifics,price,original_price,neighborhood_city,start_date,end_date,name,description
212,https://cf.bstatic.com/xdata/images/hotel/square200/317352098.webp?k=e1ae2859899405819366665c08fa4ebf96c5385dbf8dde5b0c9a21b9f4fc5f25&o=,https://www.booking.com/hotel/es/aparthotelcalabria.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=211&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9176106_88191756_0_2_0&highlighted_blocks=9176106_88191756_0_2_0&matching_block_id=9176106_88191756_0_2_0&sr_pri_blocks=9176106_88191756_0_2_0__132756&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Aparthotel Atenea Calabria,1.6,1.0,8.2,,4232.0,Double or Twin Room with Kitchenette,Beds: 1 double or 2 twins,1328,,"Eixample, Barcelona",2024/06/03,2024/06/09,Aparthotel Atenea Calabria,"Aparthotel Atenea Calabria is 220 yards from Rocafort Metro Station, a 10 minute walk from Plaza España Square. This apartment-style hotel features spacious studios with free Wi-Fi, a well-equipped kitchenette and a flat-screen TV.
The Atenea’s studios are spacious and brightly decorated. Each has a sitting area with satellite TV and sofa bed. The kitchenette comes with a fridge, microwave and coffee maker.
The Calabria offers a daily buffet breakfast. There are also a range of supermarkets, cafés and restaurants walking distance from the apartment-style hotel.
The Atenea Calabria is around a 20 minute walk from Sants Train and Bus Station. Plaza Catalunya and the Ramblas are 3 Metro stops from nearby Rocafort Metro Station."
213,https://cf.bstatic.com/xdata/images/hotel/square200/89163723.webp?k=7b62aa4dcbd349b09ff194bbdd56e17a6218d695048791dc21beda95b564e1eb&o=,https://www.booking.com/hotel/es/yurbban-trafalgar.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=212&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=115120902_257901698_0_2_0&highlighted_blocks=115120902_257901698_0_2_0&matching_block_id=115120902_257901698_0_2_0&sr_pri_blocks=115120902_257901698_0_2_0__159216&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Yurbban Trafalgar Hotel,0.5,3.0,9.2,9.7,1235.0,Standard Double Room,Beds: 1 double or 2 twins,1592,1764.0,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,Yurbban Trafalgar Hotel,"Yurbban Trafalgar Hotel features a rooftop terrace with a pool providing 360 degree panoramic views of Barcelona. The hotel is located just 984 feet from Urquinaona Metro Station.
All rooms are soundproof and air-conditioned, equipped with free WiFi and a flat-screen TV with cable channels. A safety deposit box is also available. Bathrooms has a shower and a hairdryer.
Yurbban Trafalgar Hotel also offers a gym, a bar and a restaurant. A tour desk and laundry facilities are available.
Shops, bars and restaurants can be found within yards from the hotel. Plaza Catalunya is a 10-minute walk away and Barcelona El Prat Airport is 8.1 mi away."
214,https://cf.bstatic.com/xdata/images/hotel/square200/443270328.webp?k=dc5fa502fd8d4d29be83328758a34efcc977cf179a6d65dcb530b80cab6f8f77&o=,https://www.booking.com/hotel/es/occidentalreding.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=213&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9060402_348629978_0_2_0&highlighted_blocks=9060402_348629978_0_2_0&matching_block_id=9060402_348629978_0_2_0&sr_pri_blocks=9060402_348629978_0_2_0__129616&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,chic&basic Reding,400.0,3.0,8.3,9.5,509.0,Deluxe Double Room,Beds: 1 double or 2 twins,1296,,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,chic&basic Reding,"Located 328 feet from Universitat Metro Station, this boutique hotel offers stylish rooms with free tea and coffee making facilities. Plaza Catalunya is just 1312 feet away.
Each air-conditioned room at chic&basic Reding has flat-screen satellite TV and a safe. Rooms come with a mini-bar, a trouser press and a modern bathroom with a hairdryer, a magnifying mirror and toiletries.
chic&basic Reding has a business center with a computer and printer. The hotel has free internet connection points. Staff at the 24-hour reception can provide visitor information and help to arrange restaurant reservations or car rental.
chic&basic Reding is a 5-minute walk from the famous Las Ramblas. Direct busses to Barcelona Airport stop just 1476 feet away, in Plaza Catalunya."
215,https://cf.bstatic.com/xdata/images/hotel/square200/60138234.webp?k=bcee42c99923f5a5d3181d20a165a3ecc5daa362aca4545d1158c624c6719389&o=,https://www.booking.com/hotel/es/cotursarosello.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=214&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9098002_382676932_0_34_0&highlighted_blocks=9098002_382676932_0_34_0&matching_block_id=9098002_382676932_0_34_0&sr_pri_blocks=9098002_382676932_0_34_0__120144&from=searchresults#hotelTmpl,Evenia Rossello,1.3,,8.3,,688.0,Double or Twin Room,Beds: 1 double or 2 twins,1201,,"Eixample, Barcelona",2024/06/03,2024/06/09,Evenia Rossello,"Evenia Rossello is conveniently situated a 5 minute walk from the stylish Paseo de Gracia Boulevard and includes a gym. The modern rooms feature hardwood floors and free internet connection.
The contemporary L'Illa del Rosselló restaurant serves Mediterranean cuisine. Guests can also enjoy tapas on the terrace, set in a small garden called Placeta Joan Brossa.
Evenia Rossello’s tour desk can provide useful information on the city and arrange car rental. A baggage storage service is also available.
Diagonal Metro Station is 1300 ft away and offers direct access to central Barcelona. Barcelona Airport is 7.5 miles away."
216,https://cf.bstatic.com/xdata/images/hotel/square200/350426125.webp?k=186c0fcbcf718a7f39a5b12a037f04b730673ac42f0e6a13ebcd13ddd1877075&o=,https://www.booking.com/hotel/es/nh-sants-barcelona.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=215&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9076203_93709023_0_2_0&highlighted_blocks=9076203_93709023_0_2_0&matching_block_id=9076203_93709023_0_2_0&sr_pri_blocks=9076203_93709023_0_2_0__149730&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,NH Sants Barcelona,2.7,3.0,8.5,,3065.0,Superior Double or Twin Room,Beds: 1 double or 2 twins,1497,,"Les Corts, Barcelona",2024/06/03,2024/06/09,NH Sants Barcelona,"Located 1312 feet from Sants Station in Barcelona, NH Sants Barcelona offers modern, air-conditioned rooms with free WiFi, flat-screen TV and private bathroom.
The hotel has a restaurant, serving fresh Mediterranean cuisine. There is also a relaxing café-bar. It also offers a healthy breakfast. The restaurant is closed during summer months.
The NH Sants Barcelona is set in a quiet area of Barcelona's Les Corts Financial District, but Barcelona city center is within 15 minutes by Metro. Guests can reach FC Barcelona Football Stadium from Plaça del Center Metro Station, which is 984 feet away."
217,https://cf.bstatic.com/xdata/images/hotel/square200/449921333.webp?k=14ac3f56490884bb97470a575b8ced2aa7ccd6ff5e1e300257d40a79ead39f61&o=,https://www.booking.com/hotel/es/barcelo-atenea-mar.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=216&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9250930_88192666_2_2_0&highlighted_blocks=9250930_88192666_2_2_0&matching_block_id=9250930_88192666_2_2_0&sr_pri_blocks=9250930_88192666_2_2_0__161693&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Occidental Atenea Mar - Adults Only,3.9,2.0,8.1,,3983.0,Superior Double or Twin Room with Sea View,Beds: 1 double or 2 twins,1617,,"Sant Martí, Barcelona",2024/06/03,2024/06/09,Occidental Atenea Mar - Adults Only,"Located 492 feet from Barcelona’s Nova Mar Bella Beach, Occidental Atenea Mar - Adults Only offers sauna and gym, and a free WiFi zone. Each air-conditioned room features international satellite TV.
The hotel features a terrace with sea views and a seasonal infinity pool with hydromassage beds and seats. You can rent Balinese beds and sun loungers. There is also a seasonal snack bar, which is open from June to September.
Occidental Atenea Mar - Adults Only offers bright, functional rooms, many with views of the city or sea. They include a mini-bar, a free safe and a private bathroom with amenities.
The hotel’s Canela restaurant serves à la carte Mediterranean meals, and a varied breakfast buffet is available each morning. There are also many bars and restaurants on the nearby seafront promenade.
Regular bus services to central Barcelona stop outside the Occidental Atenea Mar - Adults Only, while Poble Nou Metro Station is a 10-minute walk away. The CCIB Conference Center and Diagonal Mar Shopping Center are just 0.6 mi from the hotel."
218,https://cf.bstatic.com/xdata/images/hotel/square200/148554847.webp?k=f3b57592446ec7803fd44d8a2e908ff398e0ab36671a2ff3eb1988812d9312ee&o=,https://www.booking.com/hotel/es/america-barcelona.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=217&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9192301_88192027_2_2_0&highlighted_blocks=9192301_88192027_2_2_0&matching_block_id=9192301_88192027_2_2_0&sr_pri_blocks=9192301_88192027_2_2_0__156540&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel America Barcelona,1.2,1.0,8.6,9.3,1807.0,Double or Twin Room,Beds: 1 double or 2 twins,1565,1733.0,"Eixample, Barcelona",2024/06/03,2024/06/09,Hotel America Barcelona,"Located in the charming Enric Granados Boulevard, 1640 feet from Barcelona’s Passeig de Gràcia, this stylish hotel offers a gym, sauna and rooftop terrace with a seasonal swimming pool and city views.
America Barcelona’s rooms are bright and airy, decorated with soft colors and wooden flooring. Each one has a flat-screen TV and a Nespresso Coffee Machine, and some courtesy capsules are provided on arrival. The private bathroom comes with a rain shower, bathrobes and slippers.
Hotel America Barcelona serves a daily buffet breakfast including fresh pastries and fruit and offers a relaxed café-bar in the lobby. A range of drinks and cocktails can be enjoyed on the seasonal terrace, overlooking the city.
Guests are welcome to enjoy free 24-hour access to the modern gym equipped with sauna as well as a free welcome drink including cava, sparkling water or natural juice.
Plaça Catalunya and the Gothic Quarter are just a 15-minute walk from the America Barcelona. Diagonal Metro station is only 1312 feet away."
219,https://cf.bstatic.com/xdata/images/hotel/square200/517375487.webp?k=d5b2852ff8765fd117fd3005006949a5442f9ea231685e32780bca7e50a60508&o=,https://www.booking.com/hotel/es/barcelona-skipper.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=218&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9387921_94305448_2_42_0&highlighted_blocks=9387921_94305448_2_42_0&matching_block_id=9387921_94305448_2_42_0&sr_pri_blocks=9387921_94305448_2_42_0__301856&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Sofitel Barcelona Skipper,2.1,2.0,9.0,,652.0,Superior Room with City View,1 full bed,3019,,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,Sofitel Barcelona Skipper,"Get the celebrity treatment with world-class service at Sofitel Barcelona Skipper
The Sofitel Barcelona Skipper offers 5-star luxury next to Barcelona’s Olympic Port. It is just 328 feet from the beach, with free Wi-Fi and 2 outdoor pools.
This modern hotel has spacious bedrooms, with 55' Smart TVs and DVD players. They have an elegant bathroom with rain shower.
The Sofitel Barcelona Skipper has a rooftop pool, with impressive views of the city and sea; and a large seasonal terrace with sun loungers.
The hotel has 2 seasonal cocktail bars; while the Tendiez Bar, a modern bar with an outdoor terrace, is open all year round.
The hotel is 5 minutes’ walk from Ciutadella Vila Olimpica Metro Station, just 2 stops from the historic city center. Barcelona Zoo and the pretty Ciutadella Park are also nearby."
220,https://cf.bstatic.com/xdata/images/hotel/square200/154128591.webp?k=8c32cd4a7f0d6cdb7e8186c7b51304791534203b1ffe7c27d78edfe2efe357c0&o=,https://www.booking.com/hotel/es/aparthotel-silver.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=219&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9259303_88493303_0_2_0&highlighted_blocks=9259303_88493303_0_2_0&matching_block_id=9259303_88493303_0_2_0&sr_pri_blocks=9259303_88493303_0_2_0__83616&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Aparthotel Silver,2.3,3.0,8.6,9.3,1238.0,Double or Twin Room with City View,Beds: 1 double or 2 twins,836,924.0,"Gràcia, Barcelona",2024/06/03,2024/06/09,Aparthotel Silver,"Situated 330 ft from Fontana Metro Station in Barcelona's popular Gracia district, Aparthotel Silver offers a 24-hour front desk, a bar and a terrace. Rooms include free Wi-Fi and a kitchenette.
Each air conditioned room at Aparthotel Silver has simple, elegant décor. All rooms offer satellite TV, a laptop safe and a private bathroom with amenities. Kitchenettes include an electric oven, teakettle and fridge.
You can enjoy a drink in the Silver’s bar, and room service is available upon request. The staff at the front desk can also arrange car or bike rental and provide information about the city.
Silver Aparthotel is 655 ft from Casa Vicenç, a Gaudi building. central Barcelona is within a 10-minute Metro ride, while Parc Guell is just one Metro stop away."
221,https://cf.bstatic.com/xdata/images/hotel/square200/271217382.webp?k=6de2745c03be6ab52647d29fa98632b10bdcf8c6a5443cd0ddc51711511071de&o=,https://www.booking.com/hotel/es/eurostars-monumental.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=220&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9120002_91462874_2_2_0&highlighted_blocks=9120002_91462874_2_2_0&matching_block_id=9120002_91462874_2_2_0&sr_pri_blocks=9120002_91462874_2_2_0__150280&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Eurostars Monumental,1.7,3.0,8.4,,1764.0,Double or Twin Room,Beds: 1 double or 2 twins,1503,,"Eixample, Barcelona",2024/06/03,2024/06/09,Eurostars Monumental,"This design hotel offers free WiFi and is just 1312 feet from Sagrada Família Church. Decorated in elegant neutral tones, rooms include a plasma screen TV with satellite channels.
Rooms at the Eurostars Monumental have wooden floors and modern lighting. Toiletries and a hairdryer are included in the stylish marble bathrooms.
A breakfast buffet is served in the hotel’s restaurant. You can also find various restaurants and cafés within a 5-minute walk, in the area around the Sagrada Familia.
Eurostars Monumental is 328 feet from Monumental Metro Station, which provides direct trains to Passeig de Gracia Station. Estació del Nord Bus Station is just 2789 feet away. The property offers a parking space for luggage drop off in front of the hotel."
222,https://cf.bstatic.com/xdata/images/hotel/square200/50813695.webp?k=40189920bafeb2950f85040b89faa226b1ba13af66bb603f2d183a553da42402&o=,https://www.booking.com/hotel/es/ambit-barcelona.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=221&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=139925402_86859674_0_2_0&highlighted_blocks=139925402_86859674_0_2_0&matching_block_id=139925402_86859674_0_2_0&sr_pri_blocks=139925402_86859674_0_2_0__154380&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Àmbit Barcelona,450.0,1.0,8.6,9.4,1793.0,Comfort Double or Twin Room,1 full bed,1544,,"Eixample, Barcelona",2024/06/03,2024/06/09,Hotel Àmbit Barcelona,"Located 1312 feet from Barcelona’s Plaça Catalunya, Hotel Àmbit Barcelona offers modern, air-conditioned rooms with free WiFi. Urquinaona Metro Station is a 3-minute walk away.
Every room is fitted with a flat-screen TV, mini-bar and private bathroom with a hairdryer and free toiletries. Some rooms have a terrace or balcony.
You will find a 24-hour front desk at the property, where staff can help with bike hire, car hire and tourist information. Free coffee is available 24 hours on the first floor.
The shopping street, Portal de l'Angel, is 1640 feet from Hotel Àmbit Barcelona, while Barcelona Cathedral is 2625 feet away. There are many restaurants in the area."
223,https://cf.bstatic.com/xdata/images/hotel/square200/91582979.webp?k=568491b9bf23bb88b49762aabc37b4cc2f36b20f1342afc58859c8cb8856386f&o=,https://www.booking.com/hotel/es/oasis-barcelona.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=222&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9289210_88154464_0_2_0&highlighted_blocks=9289210_88154464_0_2_0&matching_block_id=9289210_88154464_0_2_0&sr_pri_blocks=9289210_88154464_0_2_0__137958&from=searchresults#hotelTmpl,Hotel Oasis,1.3,,8.6,9.6,5213.0,Standard Room Interior,Beds: 1 double or 2 twins,1380,1527.0,"Ciutat Vella, Barcelona",2024/06/03,2024/06/09,Hotel Oasis,"Hotel Oasis is located just 820 feet from França Railway Station and 328 feet from Barcelona’s Born district. The modern, air-conditioned rooms have satellite TV and private bathrooms with hairdryer.
The hotel features a seasonal terrace with a seasonal outdoor pool. The hotel's Oasis café-bar offers a range of hot drinks and cocktails throughout the day.
The beach and bars of Barceloneta are just 656 feet away, while Santa Maria del Mar Church is 4 minutes’ walk away. Oasis is 164 feet from Barceloneta Metro Station, and 984 feet from Ciutadella Park.
Please be aware that the type of bed is always subject to availability."
224,https://cf.bstatic.com/xdata/images/hotel/square200/45138309.webp?k=e2a019aeae347446b9d6bf076829705e453004fb41643e1047c386eedeadaa74&o=,https://www.booking.com/hotel/es/paseo-de-gracia.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=223&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=9452402_342009693_0_2_0&highlighted_blocks=9452402_342009693_0_2_0&matching_block_id=9452402_342009693_0_2_0&sr_pri_blocks=9452402_342009693_0_2_0__122556&from=searchresults#hotelTmpl,Hotel Paseo de Gracia,1.2,,8.8,9.7,738.0,Double or Twin Room,2 twin beds,1226,,"Eixample, Barcelona",2024/06/03,2024/06/09,Hotel Paseo de Gracia,"This hotel is housed in a vintage, 19th-century building on central Barcelona’s Passeig de Gracia. It lies at the heart of the city’s Modernist Route architecture trail.
The Hotel Paseo de Gracia is surrounded by chic boutiques and stunning architecture on one of the city’s main boulevards. On the same street, just a short walk away, you will find 2 of Gaudí’s most important Modernist works, La Pedrera and Casa Batlló. Several metro lines run nearby, giving you excellent access to any of Barcelona’s many sights.
The hotel’s simple, functional guest rooms all come with a TV. Some boast balconies overlooking Passeig de Gracia.
There are vending machines for drinks and snacks."
225,https://cf.bstatic.com/xdata/images/hotel/square200/139846220.webp?k=178288607cc58e3a2b9e6e8924f3e417ee358fb775c0cb8f1140982dc2f96f72&o=,https://www.booking.com/hotel/es/vilamari.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=224&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=31045407_83494055_0_2_0&highlighted_blocks=31045407_83494055_0_2_0&matching_block_id=31045407_83494055_0_2_0&sr_pri_blocks=31045407_83494055_0_2_0__124385&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Vilamarí,1.9,1.0,8.1,,864.0,Interior- Facing Double Room With Natural Light,1 full bed,1244,,"Eixample, Barcelona",2024/06/03,2024/06/09,Hotel Vilamarí,"Hotel Vilamarí is set 820 feet from Plaza de Espanya Metro Station and the Fira de Barcelona Exhibition Center. This hotel features a terrace and a small gym with Turkish Bath.
The Vilamarí’s rooms have simple, elegant décor and dark wood furniture. Each room includes flat-screen satellite TV. The stylish bathrooms come with amenities and a hairdryer. The hotel features centrally controlled air conditioned or heating depending on the season.
Barcelona’s MNAC Art Museum and the Magic Fountains are within a 10-minute walk of the hotel. Las Arenas Shopping Center is just 656 feet away. Barcelona Port is a 15-minute metro ride away and Barcelona Beach can be reached in 35 minutes."
226,https://cf.bstatic.com/xdata/images/hotel/square200/63677551.webp?k=1248a15f7a5ae8f733199311ecb957f3165a88e6c1ea7301b74128c96e2986cf&o=,https://www.booking.com/hotel/es/upper-diagonal-barcelona.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoWy7a0GwAIB0gIkYTEyZTE0MmUtNjQzMy00NGRjLWI4NDctMDcyYWRlMjA3OGYw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=225&sr_order=popularity&nflt=ht_id%3D204&srpvid=551f3d1d747e00f1&srepoch=1706776961&all_sr_blocks=153156801_88054132_2_2_0&highlighted_blocks=153156801_88054132_2_2_0&matching_block_id=153156801_88054132_2_2_0&sr_pri_blocks=153156801_88054132_2_2_0__131349&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Upper Diagonal,4.0,3.0,8.7,,1584.0,Double Room,Beds: 1 double or 2 twins,1313,1453.0,"Sarrià-St. Gervasi, Barcelona",2024/06/03,2024/06/09,Upper Diagonal,"Located in Barcelona’s Pedralbes neighborhood, Upper Diagonal offers modern accommodations with free WiFi and a gym just 0.6 mi from the Camp Nou football stadium.
All rooms are equipped with a flat-screen TV. Every room is fitted with a private bathroom. For your comfort, you will find free toiletries and a hair dryer. All rooms have ironing facilities.
The hotel has an on-site restaurant serving seasonal food, and you can find more restaurants and shops on Diagonal Avenue, just 1969 feet away, and in the L’Illa Diagonal shopping center.
There is a 24-hour front desk at the property and the hotel also offers car hire.
La Pedrera is 2.1 mi from Upper Diagonal, while Tibidabo is 2.1 mi from the property. The nearest airport is Barcelona El Prat Airport, 6.8 mi from Upper Diagonal."
